Dataset	ScanNumber	Collision Mode	ParentIonMZ	BasePeakIntensity	BasePeakMZ	ReporterIonIntensityMax	Ion_126.128	Ion_127.125	Ion_127.131	Ion_128.128	Ion_128.134	Ion_129.131	Ion_129.138	Ion_130.135	Ion_130.141	Ion_131.138	Weighted Avg Pct Intensity Correction
485810	33489	hcd	587.35	588743.5	110.0718	201744.8	135476.94	85962.78	201744.8	131655.62	79447.64	67506.52	149495.62	122845.03	56815.45	146775.94	0
485810	33491	hcd	528.32	57224580	684.4508	6862386.5	5806596.5	5045835.5	2225665.25	4618279.5	2762180	6862386.5	1042173.69	4536301	2143931.5	6616368	0
485810	33492	hcd	605.38	11487623	133.0863	297979.28	297979.28	182339.72	186698.39	161885.08	82875.3	201334.86	7819.37	143848.17	11922.22	244635.19	0
485810	33493	hcd	758.44	9481264	757.4631	2765406.75	586171.56	373856.53	2765406.75	496439.19	528685.06	336697.53	488139.25	490945.53	325740.81	677634.56	0
485810	33494	hcd	627.41	1692113.75	627.4041	984321.88	671336.88	540952.5	304540.81	614753.25	346462.69	984321.88	190158.05	578611.94	320176.19	695206.75	0
485810	33495	hcd	613.72	735600.69	110.0718	422888.28	144695.53	76332.23	161740.98	86151.06	106145.83	69333.08	422888.28	90945.89	103638.61	128246.63	0
485810	33496	hcd	792.93	3298796.25	792.4855	536399.56	274016.09	202542.38	70302.52	194345.69	131130.53	536399.56	126629.85	151775.47	141783.5	241549.09	0
485810	33497	hcd	637.13	586698.44	433.2981	167224.98	147188.89	140956.45	93074.41	140680.86	83775.61	167224.98	54350.29	134531.7	72952.88	164278.78	0
485810	33498	hcd	520.3	620365	700.4209	147255.95	92850.09	109913.32	79535.32	133540	50488.97	80416.95	47388.85	119376.62	47980.54	147255.95	0
485810	33499	hcd	708.89	450320.81	654.3498	144641.5	141781.77	73660.87	142514.17	115672.02	74441	144641.5	47499.89	96330.99	60174.04	124774.96	0
485810	33500	hcd	677.37	2904977.5	676.8638	926019.06	926019.06	125557.4	216969.52	165969.14	232214.8	522710.59	60536.5	144719	253711.2	191867.69	0
485810	33501	hcd	834.7	346153.97	585.9701	166661.92	113305.12	61842.61	66734.03	76532.91	54281.62	166661.92	32592.28	72969.8	45146.29	82275.63	0
485810	33502	hcd	463.26	2657001	133.0863	53418.23	38539.87	24321.31	47627.97	37779.83	24922.66	53418.23	17156.9	32094.58	24257.57	35833.93	0
485810	33504	hcd	559.35	663095.5	473.3299	288959.34	288959.34	161268.61	190811.16	196717.23	169551.59	202983.17	115014.77	174311.72	132510.59	232984.09	0
485810	33505	hcd	960.87	218149.09	137.6022	15048.36	12408.38	7682.5	9099.52	9123.54	9574.94	15048.36	7010.75	8267.83	4617.35	13190.68	0
485810	33506	hcd	748.93	619665.31	523.3456	408849.31	308845.53	205101.73	263441.81	192280.47	356980.12	408849.31	146029.08	219756.25	186284.27	321460.72	0
485810	33507	hcd	740.76	701415.12	230.1707	364752.19	229225.56	90386.45	364752.19	177825.22	140047.47	184808.42	304383.59	154857.78	140457.41	214833.73	0
485810	33508	hcd	783.47	1283369.12	783.4685	659867.12	537627.25	527867.88	191991.56	584382.81	249845.22	593174.88	135793.42	515231.5	212595.39	659867.12	0
485810	33509	hcd	597.15	507816.66	597.3511	460187.44	103897.61	40068.92	460187.44	61354.22	120392.14	42051.95	274914.81	56659.43	66157.06	90364.13	0
485810	33510	hcd	735.72	248612.59	131.1386	247344.2	158010.05	192123.77	112558.88	213692.22	88333.74	122056.53	67952.01	206541.17	79438.47	247344.2	0
485810	33511	hcd	869.51	186503.17	870.5465	131072.25	98232.95	28898.7	91560.95	43068.06	57768.64	131072.25	28522.86	42687.35	44357	60590.62	0
485810	33512	hcd	911.54	372387.09	911.5006	36927.82	18586	8484.39	36927.82	11315.53	17013.96	17005.04	17022.74	12545.28	13530.78	19041.7	0
485810	33513	hcd	889.51	1272394.12	889.5108	520965.72	188539.33	332990.66	64508.9	356085.69	69193.42	520965.72	66576.77	324890.34	115355.11	366336.19	0
485810	33514	hcd	745.46	662351.19	745.4543	321767.97	243430.94	120282.81	321767.97	177633.19	190586.31	276083.41	162137.72	158867.75	130612.37	226556.23	0
485810	33515	hcd	815.97	390420.38	230.1707	367363.59	219976.09	56536.77	349733.69	78904.13	237757.41	110935.8	269924.59	53982.77	367363.59	122473.2	0
485810	33517	hcd	828.96	435627.16	127.132	434230.75	351513.69	45349.76	434230.75	50942.89	147090.22	126323.12	125372.88	47200.62	152675.86	85788.05	0
485810	33518	hcd	873.44	226925.39	1163.5454	71570.8	57402.37	29630.05	51011.04	37082.38	36385.61	71570.8	32718.89	31023.48	29938.88	53556.61	0
485810	33519	hcd	625.12	4345103.5	625.6903	669569.12	420398.69	486719.28	151651.31	543793.81	161443.81	669569.12	135159.08	501923.91	132360.44	587509.69	0
485810	33520	hcd	499.63	422443.81	120.0813	167099.81	85106.54	105221.2	76060.84	109492.36	59540.77	167099.81	37179.62	99907.27	59883.3	126280.92	0
485810	33521	hcd	674.87	2293396.5	674.8605	1071637.12	757961.38	269521.44	411709.53	377977.97	238821.45	1071637.12	250648.45	324016.78	311570.88	375604.94	0
485810	33522	hcd	907.57	254575.33	133.0863	195700.45	195700.45	27032.8	88978.14	40905.65	31623.65	49742.35	26330.65	33633.69	39991.93	52844.52	0
485810	33523	hcd	716.74	1528556.5	716.414	288943.44	187235.83	102895.08	174829.45	98983.43	155441.05	288943.44	67335.28	102401.05	127251.96	138196.05	0
485810	33524	hcd	514.3	1035963.12	555.4082	130022.4	113556.74	69028.56	130022.4	96468.72	82600.05	111019.93	55553.45	81223.48	62481.27	102274.22	0
485810	33525	hcd	772.43	309672.69	230.1707	286816.28	286816.28	171270.19	137622.53	212363.41	98536.86	212371.91	58905.7	179445.45	97919.02	243101.23	0
485810	33526	hcd	997.03	360879.66	965.5287	81512.52	67379.52	64331.05	28478	72412.49	25259.61	49557.12	16905.91	64550.19	27015.79	81512.52	0
485810	33527	hcd	582.58	1297694.38	566.8259	359037.91	113370.34	279219.44	63167.07	359037.91	53599.34	123740.2	71858.96	262486.22	93817.3	347646.66	0
485810	33528	hcd	517.56	485080.34	120.0812	111480.62	66865.58	94392.2	42477.26	105766.43	44012.9	63511.87	38118.38	97128.01	33680.37	111480.62	0
485810	33530	hcd	477.51	1795479.25	477.3245	107872.43	65024.27	48010.4	107872.43	73298.85	49069.38	61847.68	44161.09	65974.63	36893.15	81433.25	0
485810	33531	hcd	432.5	1580040	433.298	116352.88	33202.38	25988.6	116352.88	34420.47	25511.33	36331.72	28966.41	32099.62	19654.01	44178.79	0
485810	33532	hcd	586.32	1962128.25	585.3836	451695.12	451695.12	207523.06	281570.25	247515.09	135567.48	116426.8	180363.78	195755.97	119792.65	327888	0
485810	33533	hcd	513.97	799355.88	555.408	167096.84	109829.02	67039.21	167096.84	97167.38	89933.37	90562.62	76229.02	95616.43	58267.22	109274.88	0
485810	33534	hcd	543.33	1057648.75	543.8671	350517.03	350517.03	233340.09	284183.47	250929.56	279516.66	284544.88	119592.9	257014.72	152157.52	318293.47	0
485810	33535	hcd	522.66	1676525.5	120.0811	448885.47	448885.47	275536.81	198111.8	318858.12	259225.77	360123.44	80529.27	331523.56	173150.56	408713.66	0
485810	33536	hcd	761.94	1100902.25	761.4351	745055.75	508508.59	194688.88	745055.75	212134.86	593367.75	161991.56	613989.69	246079.59	272052.31	355718.06	0
485810	33537	hcd	551.67	590570.75	120.0812	357835.78	268681.56	138539.41	357835.78	183774.86	176439.7	241004.47	242674.88	191981.64	112085.55	246168.11	0
485810	33538	hcd	711.35	1198920.75	473.3298	382169.47	272771.78	45165.92	382169.47	62252.02	186812.66	84028.15	372846.66	56761.52	108259.66	97488.85	0
485810	33539	hcd	474.87	427305.91	120.0812	75323.94	71791.19	52403.57	27361.01	73099.26	16500.08	39200.79	10442.46	57354.88	25147.7	75323.94	0
485810	33540	hcd	897.48	304945.69	262.1515	40091.86	25015.55	26635.25	27630.13	32971.38	12044.23	23531.74	22859.49	34311.03	14137.11	40091.86	0
485810	33541	hcd	794.74	542830	793.9881	386849.91	316490.5	133684.78	255861.81	140104.72	386849.91	327781.12	99538.66	192678.67	125489.46	233496	0
485810	33543	hcd	698.66	276822.56	230.1708	188004.42	188004.42	111733.6	149267.09	130144.73	101643.14	150724.69	76111.21	125114.95	71805.2	166064.19	0
485810	33545	hcd	704.09	5942699.5	703.7545	1012279.19	886068.56	543445.38	820748.62	653514.06	574072.19	1012279.19	399515.53	622175.56	481670.91	713884.94	0
485810	33546	hcd	579.88	1845607.38	579.8755	401035.94	288752.84	285936.62	302668.19	360857.25	209458.88	372721.06	121843.59	287347.06	151772.08	401035.94	0
485810	33547	hcd	722.46	1590559	722.4606	860579.5	860579.5	356748.5	316102.22	328742.25	423329.97	661249.19	142147.11	341573.16	246130.5	455621.38	0
485810	33548	hcd	488.32	1392723.5	120.0812	305153.62	218237.28	254990.52	125327.45	305153.62	127908.67	242515.02	127949.09	263794.44	104553.57	303836.12	0
485810	33549	hcd	773.4	526258.25	539.3406	340146.97	249304.28	163903.38	136250.02	194794.11	86884.49	340146.97	72713.13	175585.11	122550.07	207751.77	0
485810	33550	hcd	647.06	5484899.5	647.4306	951339.88	606052.38	229821.88	951339.88	266968.19	557210.38	482220.47	314933.12	298649.62	278074.66	447320.22	0
485810	33551	hcd	593.35	6942091	120.0812	1855209.12	610943.38	1350742.5	242691.91	1393710.88	310897.19	1855209.12	231128.38	1335418.38	325490.75	1642608.75	0
485810	33552	hcd	759.78	3190124.25	759.4511	369213.78	204296.22	39798.95	369213.78	65748.57	183070.45	188770.78	90287.96	63009.7	92603.89	123558.48	0
485810	33553	hcd	1110.13	604337.62	127.1315	600047.31	6972.95	115183.48	600047.31	7994.62	63079.15	47427.88	522117.47	11274.04	73570.07	10013.38	0
485810	33554	hcd	1038.51	445838.56	758.4625	80810.42	42005.94	36168.82	9818.87	29916.73	29872.78	80810.42	15023.36	34225.56	22745.12	44283.02	0
485810	33555	hcd	765.41	651881.56	765.4403	241805.08	226897.83	179687.41	119512.71	226636.23	93809.17	199201.09	70897.48	204408.22	89139.57	241805.08	0
485810	33556	hcd	959.99	124734.69	248.1813	35082.16	19526.58	17888.7	19712.76	19246.26	14282.54	35082.16	12319.54	18665.5	13676.89	23233.16	0
485810	33558	hcd	797.23	298581.47	230.1709	200410.98	154811.56	105149.46	200410.98	144080.56	104992.05	97839.64	174121.17	146889.45	69645.92	165594.08	0
485810	33559	hcd	530.84	374278.75	230.1709	324195.22	245797.33	246296.41	164584	286705.62	159048.17	245329.27	91385.98	274254.06	119869.59	324195.22	0
485810	33560	hcd	562.34	4423391.5	562.3421	1318443.88	350953.16	314272.03	1318443.88	458726.16	288425.22	341828.69	454631.25	312321.88	328225.53	406626.5	0
485810	33561	hcd	708.77	310229.78	383.1571	107521.88	71109.44	70926.21	66031.02	96187.17	51790.49	80372.55	37186.43	84239.02	40716.68	107521.88	0
485810	33562	hcd	644.39	771631.38	230.1707	634514.19	512927.78	258177.98	634514.19	401322.28	329990.31	397816.78	254040.19	296304.34	303175.12	436949.09	0
485810	33563	hcd	717.65	799379.69	717.4402	249705.62	176271.94	137851.47	142662.56	137935.53	129060.3	249705.62	68375.86	128145.59	96870.71	189944.44	0
485810	33564	hcd	1053.56	219488.72	1164.6124	81301.2	23707.09	9026.22	56145.09	12010.83	81301.2	12968.98	46088.11	11536.05	31053.32	19230.25	0
485810	33565	hcd	572.65	521133.69	230.1707	185386.61	88539.9	95838.09	185386.61	131645.27	62459.29	87741.96	92285.91	103497.48	76386.1	141609.05	0
485810	33566	hcd	836.75	479308.53	110.0718	183697.52	113528.34	70122.46	78889.96	85358.09	81350.14	183697.52	41458.35	77297.49	69173.2	101771.1	0
485810	33567	hcd	568	368453.56	120.0813	323591.91	162054.66	109750.24	323591.91	197794.31	124008.93	125011.48	219890.5	168636.3	105006.55	235708.66	0
485810	33569	hcd	404.24	1184737.75	404.226	20298.39	11917.47	12380.38	11948.44	17257.79	8939.59	10288.42	9603.15	15927.01	6463.52	20298.39	0
485810	33570	hcd	1025.5	91095.34	1026.5514	27882.86	20369.57	18949.36	27882.86	21310.84	14246.54	25547.23	9750.87	17018.9	16159.29	26587.82	0
485810	33571	hcd	731.47	10800237	731.4652	2407091.5	2030968	1658050.25	931695.56	1841169.75	881961.69	2407091.5	512662.59	1681954.12	734864.62	2101404	0
485810	33572	hcd	429.74	274843.81	230.1707	122921.2	31530.24	19130.06	122921.2	33506.07	31747.21	39044.98	37402.2	35052.88	34999.82	43560.05	0
485810	33573	hcd	549.01	646526.25	230.1707	317269.59	108617.85	72497.9	317269.59	121678.93	84981.15	93919.27	129866.17	97466.28	76786.95	149830.06	0
485810	33574	hcd	459.43	515597.06	120.0812	223372.89	104712.23	31909.4	223372.89	42819.63	91141.67	35463.3	180025.44	39461.26	43026.76	70838.01	0
485810	33575	hcd	780.47	1684754	230.1707	1365960.5	1365960.5	291874.25	780897.62	478366.19	278174	466226	462560.38	341970.12	354039.94	521867.94	0
485810	33576	hcd	641.38	751375	137.6022	422573.34	422573.34	133049.64	287355.84	177979.34	201597.89	363757.31	142339.14	159188.67	178228	208595.52	0
485810	33577	hcd	497.31	466072.44	120.0812	210845.23	167865.44	56721.11	210845.23	86609.11	131106.58	123419.59	42793.56	79714.97	82467.48	117882.8	0
485810	33578	hcd	426	235008.53	120.0812	160337.19	42981.1	23862.2	160337.19	38382.79	38500.28	33928	48954.91	29206.37	44250.95	47045.46	0
485810	33579	hcd	770.44	394792.5	230.1708	329597.31	319144.28	115680.9	329597.31	177483.03	226647.72	313519.97	192343.56	142100.55	181467.7	245153.05	0
485810	33580	hcd	776.77	398178.84	777.4222	250376.14	250376.14	156445.95	209009.53	208455.06	89305.66	136343.02	149811.56	183187.12	87851.75	231510.64	0
485810	33582	hcd	568.8	547393.69	136.0762	393546.62	142582.67	45693.48	393546.62	81558.97	151755.19	71096.02	337853.44	69825.24	116551.99	113523.12	0
485810	33583	hcd	743.17	440522.66	248.1814	229100.89	229100.89	56005.6	208125.83	77180.88	147558.75	134542.83	101325.48	72771.85	87308.34	110046.98	0
485810	33584	hcd	636.68	916694.31	120.0812	340403.5	244584.94	265409.91	236122.91	266408.53	256125.56	273441.66	122815.05	295321.25	142639.75	340403.5	0
485810	33585	hcd	510.63	229041.77	510.628	148572.19	109934.43	102079.1	142296.14	125022.11	83065.22	59039.47	146956.69	110004.44	60703.55	148572.19	0
485810	33586	hcd	546.67	299381.16	110.0719	194128.84	191086.22	127945.52	154456.8	162953.84	117131.88	171153.06	69894.91	143765.94	92728.66	194128.84	0
485810	33587	hcd	786.44	704538.25	754.4338	476841.84	476841.84	125246.6	276050.56	158163.98	174606.33	92214.36	417312.84	145846.06	138623.95	207760.52	0
485810	33588	hcd	726.9	501644.91	110.0719	163396.38	137835.94	66271.87	163396.38	88558	115426.04	150780.3	73277.91	85252.91	59469.38	110146.13	0
485810	33589	hcd	883.49	310387.06	883.4859	181611.55	181611.55	49392.32	62270.25	62594.41	43976.66	70273.6	22144.38	51865.07	35875.63	83690.26	0
485810	33590	hcd	500.1	1018941.5	646.3774	121455.95	55425	97336.27	44142.01	120730.25	48451.08	120846.64	23585.5	98026.88	38892.93	121455.95	0
485810	33591	hcd	1159.61	113196.85	754.432	101198.55	18272	32279.81	10844.69	32546.29	12696.44	101198.55	16611.38	29435.5	20617.07	30558.52	0
485810	33592	hcd	570.37	403739.44	376.277	353026.88	182040.23	78940.72	353026.88	120497.59	180502.08	128076.1	221139.73	106686.91	126986.02	161196.05	0
485810	33593	hcd	885.2	287020.19	120.0813	85627.37	37853.97	17719.06	85627.37	28486.06	36396.88	19647.34	73632.7	24534.39	23608.36	38428.5	0
485810	33595	hcd	666.71	5627267	667.4012	1963915.62	292303.69	146534.34	983744.38	274321.56	1963915.62	222323	231316.84	118951.27	571321.06	251977.11	0
485810	33596	hcd	853.49	220301.81	127.1323	213458.89	94658.37	21602.27	213458.89	30584.03	157213.2	66019.93	89611.78	39852.86	66974.62	70775.72	0
485810	33598	hcd	481.98	2978050.75	641.4197	926399.12	794255.31	495207.75	295028.38	562654.56	471324.97	926399.12	153717.2	548204.19	255458.11	691759.88	0
485810	33599	hcd	694.63	2503827.25	695.4514	522742.62	226053.17	104319.67	339379.69	159185.34	200373.39	522742.62	88481.84	138971.41	121455.93	180907.08	0
485810	33600	hcd	746.43	3349913	763.4205	1691086.5	382312.88	251629.5	1691086.5	378865.53	635969.75	497491.38	1304188.5	386714.41	505656.06	577399.88	0
485810	33601	hcd	720	2192541.5	719.9935	858783.81	623442.12	428635.75	375147.75	612630.5	181458.72	858783.81	272089.34	461839.62	337532.28	562000.69	0
485810	33602	hcd	647.86	17660454	647.4306	4183889	1004417.5	587007.31	4183889	1301646.5	886311.19	980239.88	1340063.12	1057035.38	1137041.75	1551424.5	0
485810	33603	hcd	596.6	4027985	596.6019	1688700.38	1688700.38	495451.5	993261.69	619110.69	613143.25	932257.81	404511.22	534856.31	376603.34	675561.94	0
485810	33604	hcd	733.65	2606344.75	732.9693	344075.75	267552.44	152250.56	207289	223043.31	154473.94	344075.75	116170.35	210413.33	110964.25	253871.95	0
485810	33605	hcd	590.98	849107.81	110.0718	224705.62	139402.47	144464.16	185031.5	195339.66	63592.43	125500.24	55875.01	167712.39	69018.45	224705.62	0
485810	33606	hcd	681.96	1712868	681.962	693428.56	659037.62	437342.5	370970	473121.44	352726.47	693428.56	176055	406591.69	331949.5	553168.19	0
485810	33607	hcd	925.84	698018.5	798.494	121860.7	69532.79	25797.87	121860.7	36405.69	69957.8	48058.91	47285.83	36085.99	46840.16	54220.98	0
485810	33608	hcd	841.48	847206.88	643.4357	151121.91	144435.75	57310.56	139769.72	92613.88	61367.11	151121.91	44449.74	75934.47	77766.1	103826.88	0
485810	33609	hcd	913	553523.19	880.4956	292537.31	59376.12	37137.16	292537.31	43826.36	67965.36	21638.15	154294.86	32751.13	75668.69	63492.12	0
485810	33611	hcd	432.94	1872717.62	433.2978	218171.31	95823.71	53479.4	218171.31	62159.02	79705.41	85794.83	61397.28	56857.56	63077.55	137902.91	0
485810	33612	hcd	962.07	297407.84	126.1282	284105.06	284105.06	37488.06	110545.56	46225.25	98352.49	265380.81	42374.67	44457.09	104688.35	74049.7	0
485810	33613	hcd	664.05	459830.56	120.0812	312683	220925.03	109553.77	312683	175583.62	137519.12	148346.39	249465.73	145188.39	129077.2	214172.44	0
485810	33614	hcd	454.98	641189.44	376.2762	170826.88	113854.19	121364.92	58490.06	124095.17	68754.93	170826.88	30311.51	136987.45	59904.64	135857.34	0
485810	33615	hcd	604.35	1747471.75	601.368	334105.38	288625.69	245210.2	199849.75	260219.27	139743.34	203665.61	334105.38	250747.78	124015.78	293781.81	0
485810	33616	hcd	757.41	3732668.25	757.467	681254.31	529976.19	168612.25	681254.31	185213.72	506900.78	577769.38	397632.5	207419.95	384682.56	321436.25	0
485810	33617	hcd	794.8	2248788.25	795.1376	911358.69	911358.69	327180.56	388202.59	302996.62	609610.81	495061.38	164462.84	328308.06	237939.69	435689.97	0
485810	33618	hcd	815.72	317194.19	534.3462	163423.59	163423.59	87339.59	79865	93158.95	65374.66	157734.45	35521.23	95818.91	51457.85	131077.92	0
485810	33619	hcd	868.97	130438.68	619.3223	59378.02	38120.77	41386.48	50706.46	48212.69	29388.73	41419.63	29770.86	42237.25	26147.18	59378.02	0
485810	33620	hcd	603.61	780572.44	966.5421	304940.88	223779.28	158294.66	132842.72	170857.45	102010.12	154225.92	304940.88	168389.84	82083.73	205071.31	0
485810	33621	hcd	484.28	272675	120.0812	54144.23	31957.24	44130.78	28346.42	43007.36	22914.12	24787	21226.02	44565.25	17822.27	54144.23	0
485810	33622	hcd	698.14	233981.3	230.1709	199457.08	199457.08	80286.63	136549.27	107524.88	124630.71	174578.31	62548.18	105223.1	88799.88	136262.89	0
485810	33624	hcd	628.19	432405.69	627.4007	142634.72	142634.72	61649.73	114790.05	80338.48	75808.45	128326.6	34759.08	75468.88	66300.71	99741.52	0
485810	33625	hcd	687.4	277541.59	127.1326	269262.34	165311.7	45985.75	269262.34	77554.95	185804.02	126621.55	149052.31	86703.75	118549.25	149410.61	0
485810	33626	hcd	633.4	632791.19	126.1283	613210.81	613210.81	98021.29	351766.28	139019.45	273339.56	436931.44	115785.86	135550.5	182487.61	198082.08	0
485810	33627	hcd	516.32	417134.16	376.2766	184497.83	150179.23	76933.33	123903.07	94453.51	92969.91	184497.83	50091.79	90920.73	74049.3	122735.59	0
485810	33628	hcd	696.17	1573187.75	696.4199	902901.12	518053.12	133721.56	252001.36	167859.84	286647.66	902901.12	115942.41	203809.78	134262.42	228896.92	0
485810	33629	hcd	551.04	522311.59	550.6999	377360.03	205247.25	153582.97	377360.03	274659.16	114853.74	170049.3	249321.41	202417.52	123692.16	287365.69	0
485810	33630	hcd	938.5	211086.33	962.4755	64367.59	64367.59	39479.87	22720.1	46476.14	22514.22	52534.52	12432.47	36252.09	22357.34	49383.46	0
485810	33632	hcd	622.38	736149.25	110.0718	376488.88	257220.98	83153.76	376488.88	122468.68	171743.31	137769.31	100813.77	119969.59	100715.41	166333.5	0
485810	33633	hcd	602.17	1370506.62	601.3699	219599.56	203594.61	85849.15	219599.56	124380.75	116684.48	132555.81	202134.28	113793.4	83164.21	150862.56	0
485810	33634	hcd	806.78	11019256	248.1811	2888581	1871408.62	1254064.38	1090046.62	1443951.62	1160810.62	2888581	489152.47	1492262	697479.62	1695374.62	0
485810	33635	hcd	480.33	6821592	556.3666	1391423.88	797088.44	596294.44	419017.09	842090.5	151198.05	1391423.88	233502.89	612499.69	390399.12	831589.81	0
485810	33636	hcd	796.45	2355720	795.4704	1121038	1121038	206975.88	565543.19	232662.38	643678.12	759438.31	187283.11	304845.41	310279.19	407567.94	0
485810	33637	hcd	566.3	725565.88	703.3662	689953.81	292111.88	110358.01	689953.81	173573.89	265644.44	123362.11	455272.53	168113.66	234324.06	223460.19	0
485810	33638	hcd	427.6	420838.94	133.0862	50935.66	21750.21	24946.31	50935.66	37101.76	14819.37	21647.91	35341.37	29311.71	19126.17	33938.53	0
485810	33639	hcd	940.53	454847.28	473.3297	264605.59	34028.29	35188.32	36701.64	44561.03	27695.71	264605.59	33513.98	42495.3	72298.05	47612.27	0
485810	33640	hcd	451.61	473881.91	646.3805	71385.41	28582.13	51431.16	37995.55	60111.88	26477.52	31458.89	28749.49	57766.12	19709.11	71385.41	0
485810	33641	hcd	751.09	415485.41	248.1814	385811.81	166953.06	43111.66	385811.81	53967.97	325563.84	59054.42	314067.03	79482.33	127699.25	125898.62	0
485810	33642	hcd	766.95	1377231.25	766.9448	242817.48	155157.83	51156.86	109637.5	65304.57	89138.89	47565.25	242817.48	55576.59	81973.3	100721.58	0
485810	33643	hcd	908.18	343874.5	473.3296	86670.68	86670.68	31332.64	72223.12	44704.33	38629.25	77296.64	36850.99	41871.97	31158.13	61031.5	0
485810	33645	hcd	657.43	869502.56	129.1384	830523.69	460037.41	254997.89	449060.25	316295.81	321034.34	288989.72	830523.69	305632.41	258372.77	393153.38	0
485810	33646	hcd	715.93	307357.41	248.1814	175862.73	146699.02	109624.62	153831.36	137193.95	101291.66	151608.03	80933.02	109938.24	87013.78	175862.73	0
485810	33647	hcd	780.96	4169566.75	780.9599	1451232.62	1451232.62	1033076.88	1373727.25	1406281	284414.69	456850.03	1185227.75	1101072.25	562533.06	1435518.88	0
485810	33648	hcd	520.98	2185075.75	193.0976	238887.42	109498.85	178194.78	122252.49	216641.86	52642.55	90657.05	77632.44	181604.97	47657.11	238887.42	0
485810	33649	hcd	491.63	1708936.12	133.0863	132762.56	119897.98	96832	80791.3	87165.09	75010.28	132762.56	33350.15	82852.33	63671.87	104284.46	0
485810	33650	hcd	655.9	1429292.38	655.905	944779	944779	411470	541701.75	496092.97	423690.22	759717.19	430401.09	438590.94	371944.56	596996	0
485810	33651	hcd	476.63	9908641	477.3242	880110.5	168422.28	122780.02	880110.5	242407.53	124116.17	173103.77	266417.78	173769.83	176637.33	270263.16	0
485810	33652	hcd	612.33	538692.44	248.1815	258703.59	258703.59	145750.19	167423.02	203326.59	104858.58	196849.69	79538.65	173508.41	91498.72	213774.86	0
485810	33653	hcd	618.31	1351002.88	248.1813	310048.66	297492.19	217421.56	291956.62	269448.97	159061.17	307751.62	148376.42	259870.39	132959.17	310048.66	0
485810	33654	hcd	705.65	871358.06	705.4262	431527.5	153923.83	61168.27	431527.5	75448.52	269680.03	260786.19	102293.75	110317.73	122181.23	135399.48	0
485810	33655	hcd	552.32	630004.44	110.0718	335996.09	92604.2	53001.44	335996.09	105221.82	89699.99	72020.27	111304.98	93352.55	62905.72	129736.47	0
485810	33656	hcd	750.16	504350.69	732.0727	378567.56	116919.46	37915.36	255450.67	39259.99	378567.56	56528.85	213679.52	62696.93	109416.74	96707.52	0
485810	33658	hcd	471.3	389356	471.3017	131702.66	64916.59	77541.66	130420.53	108247.19	79823.06	75064.88	39880.89	94233.55	65594.57	131702.66	0
485810	33659	hcd	727.4	455521.34	248.1814	244320.81	146719.42	53618.96	244320.81	62853.18	152816.31	148377.39	110169.21	77480.29	77495.66	107193.27	0
485810	33660	hcd	710.94	483148.03	126.1283	461797.28	461797.28	253707.58	287017.03	324201.69	200572.88	334832.66	170847.73	288301.72	147629.84	381760.5	0
485810	33661	hcd	614.7	898548	248.1812	724522.5	616273.44	425581.34	297403.97	484493.06	255870.94	724522.5	152983.23	456837.09	237213.89	551491.56	0
485810	33662	hcd	1209.16	2655825.25	1209.6592	330098.5	212271.84	154843.48	93996.74	161064.66	108034.03	330098.5	30366.03	164487.16	71926.34	183740.19	0
485810	33663	hcd	896.47	288626.38	718.373	116524.43	50904.62	93668.59	34030.12	101743.81	21978.8	51910.88	30050.3	94438.59	37119.01	116524.43	0
485810	33664	hcd	608.35	582964.81	120.0813	391318.16	204330.58	89465.2	391318.16	118615.21	141801.64	137821.02	172706.66	122192.7	83275.59	146913.53	0
485810	33665	hcd	813.77	852198.31	814.1041	224563.27	213437.75	147470.28	141054.75	155451.58	116784.78	224563.27	54640.55	145863.88	84876.86	191452.86	0
485810	33666	hcd	762.16	498081.38	761.4375	269197.09	141861.81	48772.42	173346.75	47119.89	269197.09	84937.8	134189.2	59171.93	78698.34	103754.38	0
485810	33667	hcd	843.48	519766.47	843.4829	240565.38	240565.38	66854.52	117215.13	89826.5	90948.83	222935.36	50195.97	77029.19	95061.36	103053.84	0
485810	33668	hcd	543.3	418560.75	120.0812	193940.25	193940.25	89379.77	163718.5	87619.9	153674.3	140365.66	65602.66	101025.66	77853.55	144735.41	0
485810	33669	hcd	881.84	250506.58	1026.5801	134030.45	51771.93	99606.93	55159.23	134030.45	25522.69	86049.94	30803.53	108793.1	42205.43	126369.62	0
485810	33671	hcd	524.63	728288.44	120.0812	216795.81	216795.81	96676.79	144876.89	111874.94	93090.47	56332.19	203789.61	101892.38	76296	140143.62	0
485810	33672	hcd	824.08	343933.91	248.1813	249092.55	186017.3	121065.02	150578.36	117734.65	153453.89	249092.55	61489.13	130850.37	86200.81	165012.47	0
485810	33673	hcd	502.98	1651898.62	136.076	105494.08	71209.86	55970.68	105494.08	74420.14	62741.9	56426.82	100358.33	62789.79	41864.92	102357.02	0
485810	33674	hcd	773.98	914575.88	773.9784	490437.03	353633.16	125341.01	242184.83	152100.75	174586.48	490437.03	89496.34	156076.09	185723.69	211569.91	0
485810	33675	hcd	461.28	549539.75	133.0863	88688.62	74157.99	55615.83	54484.88	53082.1	48863.26	88688.62	43564.8	60094.76	41278.93	80312.27	0
485810	33676	hcd	472.96	1573956.5	248.1811	412225.44	271654.03	168754.81	295227.38	221117.84	190987.62	412225.44	95570.07	239669.78	123584.79	276092.47	0
