Dataset	ScanNumber	ScanTime	ScanType	TotalIonIntensity	BasePeakIntensity	BasePeakMZ	BasePeakSignalToNoiseRatio	IonCount	IonCountRaw	ScanTypeName
298242	6275	25.7685	2	30.394	7.8003	1145.696	1.812	0	6	CID-MSn
298242	6276	25.7719	1	2.0865E+06	9928.8	481.7527	21.41	40354	40354	HMS
298242	6277	25.7797	2	729.01	46.593	1172.4203	3.774	7	49	CID-MSn
298242	6278	25.7833	2	0	0	0	0	0	0	CID-MSn
298242	6279	25.7870	2	84.422	19.019	764.8406	3.175	3	9	CID-MSn
298242	6280	25.7907	2	1014.8	40.498	898.0159	4.599	21	79	CID-MSn
298242	6281	25.7945	2	129.75	26.012	1067.6216	3.114	2	11	CID-MSn
298242	6282	25.7982	2	0	0	0	0	0	0	CID-MSn
298242	6283	25.8019	2	42.13	16.251	1463.2822	2.498	1	6	CID-MSn
298242	6284	25.8056	2	42.542	15.987	1260.2206	3.783	3	4	CID-MSn
298242	6285	25.8093	2	50.141	10.16	1294.6219	2.54	5	6	CID-MSn
298242	6286	25.8129	2	105.56	24.532	1093.2184	4.433	4	8	CID-MSn
298242	6287	25.8164	1	2.0670E+06	12024	445.12	26.58	40413	40413	HMS
298242	6288	25.8243	2	2465	228.83	691.6446	20.69	34	121	CID-MSn
298242	6289	25.8274	2	0	0	0	0	0	0	CID-MSn
298242	6290	25.8311	2	1774	72.338	789.145	6.304	17	125	CID-MSn
298242	6291	25.8348	2	113.69	26.126	1154.3837	3.854	2	14	CID-MSn
298242	6292	25.8387	2	6129	372.25	751.5639	30.53	55	209	CID-MSn
298242	6293	25.8420	2	1300.5	75.858	769.116	7.57	17	88	CID-MSn
298242	6294	25.8459	2	4057.6	365.59	512.4625	38.08	58	176	CID-MSn
298242	6295	25.8497	2	3348.2	799.61	445.1285	64.12	27	99	CID-MSn
298242	6296	25.8528	2	189.86	26.54	1086.5873	2.688	3	15	CID-MSn
298242	6297	25.8565	2	1073.2	85.964	942.856	9.191	14	88	CID-MSn
298242	6298	25.8600	1	2.0575E+06	11396	445.12	24.94	39715	39715	HMS
298242	6299	25.8676	2	0	0	0	0	0	0	CID-MSn
298242	6300	25.8713	2	92.261	45.48	1142.7908	4.419	1	6	CID-MSn
298242	6301	25.8750	2	80.921	12.318	1382.5607	1.792	0	10	CID-MSn
298242	6302	25.8787	2	0	0	0	0	0	0	CID-MSn
298242	6303	25.8824	2	80.466	25.464	1241.3235	3.132	1	7	CID-MSn
298242	6304	25.8861	2	84.537	30.18	1343.2622	4.351	2	6	CID-MSn
298242	6305	25.8898	2	1005.2	45.521	1012.6086	5.901	20	84	CID-MSn
298242	6306	25.8935	2	1308.7	60.059	908.5755	5.988	20	95	CID-MSn
298242	6307	25.8973	2	865.94	38.159	1040.4714	5.209	20	76	CID-MSn
298242	6308	25.9010	2	1288	56.832	856.1	5.287	17	96	CID-MSn
298242	6309	25.9045	1	2.5168E+06	11627	445.1203	25.88	49344	49344	HMS
298242	6310	25.9123	2	7271.4	824.06	321.0896	71.75	69	192	CID-MSn
298242	6311	25.9160	2	4166.9	336.69	619.3253	34.26	59	199	CID-MSn
298242	6312	25.9194	2	188.56	31.978	1199.9377	5.318	6	14	CID-MSn
298242	6313	25.9232	2	37.586	12.972	1136.8401	3.258	2	6	CID-MSn
298242	6314	25.9269	2	5532.5	487.7	321.0673	43.7	54	196	CID-MSn
298242	6315	25.9306	2	54.676	10.445	1135.6515	1.893	0	8	CID-MSn
298242	6316	25.9343	2	116.27	56.241	1486.5991	12.23	3	9	CID-MSn
298242	6317	25.9381	2	5505.9	284.47	577.0504	23.33	67	226	CID-MSn
298242	6318	25.9414	2	0	0	0	0	0	0	CID-MSn
298242	6319	25.9450	2	216.47	36.552	1170.5908	4.535	3	17	CID-MSn
298242	6320	25.9485	1	2.4345E+06	13399	445.1203	26.96	43852	43852	HMS
298242	6321	25.9564	2	149.92	38.628	1153.6136	5.382	3	11	CID-MSn
298242	6322	25.9601	2	89.426	28.703	1377.8031	4.484	3	6	CID-MSn
298242	6323	25.9640	2	6179.1	1272.7	559.3248	128.9	73	227	CID-MSn
298242	6324	25.9678	2	3032.9	121.8	715.1042	11.33	46	184	CID-MSn
298242	6325	25.9716	2	254.53	35.524	1150.5321	3.428	2	20	CID-MSn
298242	6326	25.9753	2	99.417	39.078	1287.4717	2.454	1	4	CID-MSn
298242	6327	25.9790	2	1079.8	38.297	978.8324	4.315	18	95	CID-MSn
298242	6328	25.9828	2	1220.2	48.965	862.8751	5.448	20	96	CID-MSn
298242	6329	25.9865	2	65.707	30.774	1386.4792	3.291	1	5	CID-MSn
298242	6330	25.9903	2	6372.3	324.63	483.942	22.8	57	229	CID-MSn
298242	6331	25.9938	1	2.1850E+06	12531	445.1203	25.74	40084	40084	HMS
298242	6332	26.0014	2	5591.5	403.24	450.5032	31.74	54	202	CID-MSn
298242	6333	26.0046	2	120.15	34.179	1217.6595	3.721	3	7	CID-MSn
298242	6334	26.0083	2	0	0	0	0	0	0	CID-MSn
298242	6335	26.0119	2	182.91	28.229	1414.1155	2.88	2	15	CID-MSn
298242	6336	26.0156	2	101.68	17.869	1098.1031	3.212	2	14	CID-MSn
298242	6337	26.0194	2	1249.2	41.962	817.9442	4.832	21	97	CID-MSn
298242	6338	26.0231	2	78.872	14.496	1388.9783	2.833	4	8	CID-MSn
298242	6339	26.0268	2	90.749	41.59	1397.6256	7.032	3	8	CID-MSn
298242	6340	26.0305	2	67.08	19.449	1702.2363	2.154	1	6	CID-MSn
298242	6341	26.0342	2	133.63	21.184	1212.4202	2.551	2	12	CID-MSn
298242	6342	26.0376	1	2.0742E+06	11046	445.1199	22.97	38301	38301	HMS
298242	6343	26.0452	2	5542.6	305.69	738.4433	29.29	85	316	CID-MSn
298242	6344	26.0490	2	211.39	35.298	1007.2715	4.876	3	20	CID-MSn
298242	6345	26.0528	2	148.2	33.414	1109.2078	2.739	1	11	CID-MSn
298242	6346	26.0565	2	111.28	22.351	1196.8961	2.954	3	9	CID-MSn
298242	6347	26.0602	2	510.12	50.357	1052.678	4.929	7	32	CID-MSn
298242	6348	26.0639	2	262.82	41.752	1100.4103	5.469	3	24	CID-MSn
298242	6349	26.0677	2	3164.5	173.25	598.586	17.51	47	164	CID-MSn
298242	6350	26.0715	2	1108.9	36.355	977.1548	4.289	18	97	CID-MSn
298242	6351	26.0752	2	36.237	23.582	953.657	3.727	1	3	CID-MSn
298242	6352	26.0789	2	102.89	21.386	1493.8654	4.653	4	13	CID-MSn
298242	6353	26.0823	1	2.4076E+06	22587	510.7558	44.62	42124	42124	HMS
298242	6354	26.0900	2	6459.9	859.3	472.8295	83.91	72	209	CID-MSn
298242	6355	26.0936	2	0	0	0	0	0	0	CID-MSn
298242	6356	26.0973	2	139.51	25.858	1132.5712	3.221	2	13	CID-MSn
298242	6357	26.1011	2	8612.2	1538.6	586.7729	136	73	223	CID-MSn
298242	6358	26.1050	2	7085.6	597.54	551.9904	50.02	75	262	CID-MSn
298242	6359	26.1088	2	1158.2	43.466	1163.9425	5.361	24	97	CID-MSn
298242	6360	26.1125	2	889.88	47.259	853.8464	4.58	13	71	CID-MSn
298242	6361	26.1162	2	140.51	24.627	1167.3226	5.084	5	16	CID-MSn
298242	6362	26.1200	2	106.82	22.465	1985.7253	4.16	2	13	CID-MSn
298242	6363	26.1237	2	105.7	25.623	1071.359	3.898	2	12	CID-MSn
298242	6364	26.1272	1	2.2750E+06	48802	510.7557	95.69	38508	38508	HMS
298242	6365	26.1347	2	0	0	0	0	0	0	CID-MSn
298242	6366	26.1383	2	0	0	0	0	0	0	CID-MSn
298242	6367	26.1419	2	285.01	30.068	1398.1422	4.385	7	29	CID-MSn
298242	6368	26.1457	2	525.34	31.304	919.8993	4.112	14	38	CID-MSn
298242	6369	26.1494	2	107.9	31.096	1210.0886	6.28	2	14	CID-MSn
298242	6370	26.1531	2	108.88	35.966	1379.8497	2.688	1	6	CID-MSn
298242	6371	26.1568	2	2015.5	94.418	860.0527	8.081	27	123	CID-MSn
298242	6372	26.1606	2	1247.5	42.001	1018.5626	4.062	15	95	CID-MSn
298242	6373	26.1643	2	169.01	38.473	1097.6901	5.665	5	15	CID-MSn
298242	6374	26.1681	2	281.18	39.984	1215.0714	5.367	5	22	CID-MSn
298242	6375	26.1715	1	2.4892E+06	85406	510.7559	155.5	38713	38713	HMS
298242	6376	26.1789	2	2201.2	114.77	730.4305	9.739	33	109	CID-MSn
298242	6377	26.1821	2	53.086	26.299	1961.4644	6.889	2	7	CID-MSn
298242	6378	26.1858	2	7519.6	458.33	693.6188	43.47	83	269	CID-MSn
298242	6379	26.1896	2	4605.6	650.9	609.1303	48.77	43	169	CID-MSn
298242	6380	26.1934	2	52.471	13.376	1417.6917	2.095	1	7	CID-MSn
298242	6381	26.1972	2	111.92	24.834	1201.5413	3.637	4	9	CID-MSn
298242	6382	26.2009	2	1135.2	102.92	834.1313	11.81	15	84	CID-MSn
298242	6383	26.2047	2	1147.6	60.911	870.3757	7.959	26	90	CID-MSn
298242	6384	26.2084	2	100.67	24.371	1732.5238	3.535	1	11	CID-MSn
298242	6385	26.2121	2	180.81	29.793	1074.9772	5.434	6	16	CID-MSn
298242	6386	26.2155	1	2.7260E+06	108178	510.7558	217.1	46122	46122	HMS
298242	6387	26.2230	2	9313.9	5788	429.225	598	37	107	CID-MSn
